7. 06/08 - 17:54:52.732 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each : Logger=org.hibernate.jpa.HibernatePersistenceProvider
8. 06/08 - 17:54:52.732 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=NewPersistenceUnit, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [projet_06] : Logger=org.hibernate.jpa.HibernatePersistenceProvider
9. 06/08 - 17:54:52.732 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Excluding from consideration due to name mis-match : Logger=org.hibernate.jpa.HibernatePersistenceProvider
10. 06/08 - 17:54:52.732 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Found no matching persistence units : Logger=org.hibernate.jpa.HibernatePersistenceProvider
7. 06/08 - 17:58:04.012 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each : Logger=org.hibernate.jpa.HibernatePersistenceProvider
8. 06/08 - 17:58:04.012 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=projet_06, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [projet_06] : Logger=org.hibernate.jpa.HibernatePersistenceProvider
9. 06/08 - 17:58:04.012 [main] DEBUG org.hibernate.jpa.boot.spi.ProviderChecker - Persistence-unit [projet_06] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider] : Logger=org.hibernate.jpa.boot.spi.ProviderChecker
10. 06/08 - 17:58:04.012 [main] DEBUG org.hibernate.jpa.internal.util.LogHelper - PersistenceUnitInfo [
	name: projet_06
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/OpenClassRooms/ocr_projet06/model/target/model-dev.jar
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		fr.ocr.prj06.stubs.dbCompteUtilisateurEntity
		fr.ocr.prj06.stubs.dbLongueurEntity
		fr.ocr.prj06.stubs.dbSecteurEntity
		fr.ocr.prj06.stubs.dbSpotEntity
		fr.ocr.prj06.stubs.dbTopoEntity
		fr.ocr.prj06.stubs.dbUtilisateurEntity
		fr.ocr.prj06.stubs.dbVoieEntity]
	Mapping files names []
	Properties [
		hibernate.connection.username: projet06
		hibernate.connection.password: projet06
		hibernate.show_sql: true
		hibernate.connection.url: jdbc:mysql://localhost:3306/ocr_projet06?serverTimezone=UTC
		hibernate.archive.autodetection: class
		hibernate.connection.driver_class: com.mysql.cj.jdbc.Driver
		hibernate.hbm2ddl.auto: validate
		hibernate.format_sql: true] : Logger=org.hibernate.jpa.internal.util.LogHelper
11. 06/08 - 17:58:04.028 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator]. : Logger=org.hibernate.integrator.internal.IntegratorServiceImpl
12. 06/08 - 17:58:04.028 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator]. : Logger=org.hibernate.integrator.internal.IntegratorServiceImpl
13. 06/08 - 17:58:04.028 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator]. : Logger=org.hibernate.integrator.internal.IntegratorServiceImpl
14. 06/08 - 17:58:04.059 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {[WORKING]} : Logger=org.hibernate.Version
15. 06/08 - 17:58:04.059 [main] DEBUG org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found : Logger=org.hibernate.cfg.Environment
16. 06/08 - 17:58:04.159 [main] DEBUG org.hibernate.service.spi.ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService] : Logger=org.hibernate.service.spi.ServiceBinding
17. 06/08 - 17:58:04.175 [main] DEBUG org.hibernate.cache.internal.RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered : Logger=org.hibernate.cache.internal.RegionFactoryInitiator
18. 06/08 - 17:58:04.175 [main] DEBUG org.hibernate.cache.internal.RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory : Logger=org.hibernate.cache.internal.RegionFactoryInitiator
19. 06/08 - 17:58:04.190 [main] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final} : Logger=org.hibernate.annotations.common.Version
425. 06/08 - 17:58:05.851 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [fr.ocr.prj06.stubs.dbSpotEntity] is safe : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
426. 06/08 - 17:58:05.851 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : fr.ocr.prj06.stubs.dbSpotEntity : Logger=org.hibernate.boot.internal.ClassLoaderAccessImpl
427. 06/08 - 17:58:05.851 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister - Static SQL for entity: fr.ocr.prj06.stubs.dbUtilisateurEntity : Logger=org.hibernate.persister.entity.AbstractEntityPersister
428. 06/08 - 17:58:05.851 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Version select: select id_utilsateur from utilisateur where id_utilsateur =? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
429. 06/08 - 17:58:05.851 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Snapshot select: select dbutilisat_.id_utilsateur, dbutilisat_.fk_compte_utilisateur_id as fk_compt4_5_, dbutilisat_.email as email2_5_, dbutilisat_.nom as nom3_5_ from utilisateur dbutilisat_ where dbutilisat_.id_utilsateur=? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
430. 06/08 - 17:58:05.851 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Insert 0: insert into utilisateur (fk_compte_utilisateur_id, email, nom, id_utilsateur) values (?, ?, ?, ?) : Logger=org.hibernate.persister.entity.AbstractEntityPersister
431. 06/08 - 17:58:05.851 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Update 0: update utilisateur set fk_compte_utilisateur_id=?, email=?, nom=? where id_utilsateur=? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
432. 06/08 - 17:58:05.851 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Delete 0: delete from utilisateur where id_utilsateur=? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
433. 06/08 - 17:58:05.867 [main] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@5a5c041f] : Logger=org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl
434. 06/08 - 17:58:05.867 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : compteUtilisateurByFkCompteUtilisateurId : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
435. 06/08 - 17:58:05.867 [main] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@74940388] : Logger=org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl
436. 06/08 - 17:58:05.882 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : compteUtilisateurByFkCompteUtilisateurId.droits : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
437. 06/08 - 17:58:05.882 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : compteUtilisateurByFkCompteUtilisateurId.login : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
438. 06/08 - 17:58:05.882 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : compteUtilisateurByFkCompteUtilisateurId.mdp : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
439. 06/08 - 17:58:05.882 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : email : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
440. 06/08 - 17:58:05.882 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : nom : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
441. 06/08 - 17:58:05.882 [main] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan... : Logger=org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy
442. 06/08 - 17:58:05.882 [main] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0> : Logger=org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor
443. 06/08 - 17:58:05.882 [main] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(entity=fr.ocr.prj06.stubs.dbUtilisateurEntity)
    - Returns
       - EntityReturnImpl(entity=fr.ocr.prj06.stubs.dbUtilisateurEntity, querySpaceUid=<gen:0>, path=fr.ocr.prj06.stubs.dbUtilisateurEntity)
          - EntityAttributeFetchImpl(entity=fr.ocr.prj06.stubs.dbCompteUtilisateurEntity, querySpaceUid=<gen:1>, path=fr.ocr.prj06.stubs.dbUtilisateurEntity.compteUtilisateurByFkCompteUtilisateurId)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=fr.ocr.prj06.stubs.dbUtilisateurEntity)
          - SQL table alias mapping - dbutilisat0_
          - alias suffix - 0_
          - suffixed key columns - {id_utils1_5_0_}
          - JOIN (JoinDefinedByMetadata(compteUtilisateurByFkCompteUtilisateurId)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=fr.ocr.prj06.stubs.dbCompteUtilisateurEntity)
                - SQL table alias mapping - dbcompteut1_
                - alias suffix - 1_
                - suffixed key columns - {id_compt1_0_1_}
 : Logger=org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter
444. 06/08 - 17:58:05.882 [main] DEBUG org.hibernate.loader.entity.plan.EntityLoader - Static select for entity fr.ocr.prj06.stubs.dbUtilisateurEntity [NONE]: select dbutilisat0_.id_utilsateur as id_utils1_5_0_, dbutilisat0_.fk_compte_utilisateur_id as fk_compt4_5_0_, dbutilisat0_.email as email2_5_0_, dbutilisat0_.nom as nom3_5_0_, dbcompteut1_.id_compte as id_compt1_0_1_, dbcompteut1_.droits as droits2_0_1_, dbcompteut1_.login as login3_0_1_, dbcompteut1_.mdp as mdp4_0_1_ from utilisateur dbutilisat0_ inner join compte_utilisateur dbcompteut1_ on dbutilisat0_.fk_compte_utilisateur_id=dbcompteut1_.id_compte where dbutilisat0_.id_utilsateur=? : Logger=org.hibernate.loader.entity.plan.EntityLoader
445. 06/08 - 17:58:05.882 [main] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1940bacd] : Logger=org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl
446. 06/08 - 17:58:05.882 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : compteUtilisateurByFkCompteUtilisateurId : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
447. 06/08 - 17:58:05.882 [main] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1f9ec3e7] : Logger=org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl
448. 06/08 - 17:58:05.882 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : compteUtilisateurByFkCompteUtilisateurId.droits : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
449. 06/08 - 17:58:05.882 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : compteUtilisateurByFkCompteUtilisateurId.login : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
450. 06/08 - 17:58:05.882 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : compteUtilisateurByFkCompteUtilisateurId.mdp : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
451. 06/08 - 17:58:05.882 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : email : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
452. 06/08 - 17:58:05.882 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : nom : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
453. 06/08 - 17:58:05.882 [main] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan... : Logger=org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy
454. 06/08 - 17:58:05.882 [main] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0> : Logger=org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor
455. 06/08 - 17:58:05.882 [main] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(entity=fr.ocr.prj06.stubs.dbUtilisateurEntity)
    - Returns
       - EntityReturnImpl(entity=fr.ocr.prj06.stubs.dbUtilisateurEntity, querySpaceUid=<gen:0>, path=fr.ocr.prj06.stubs.dbUtilisateurEntity)
          - EntityAttributeFetchImpl(entity=fr.ocr.prj06.stubs.dbCompteUtilisateurEntity, querySpaceUid=<gen:1>, path=fr.ocr.prj06.stubs.dbUtilisateurEntity.compteUtilisateurByFkCompteUtilisateurId)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=fr.ocr.prj06.stubs.dbUtilisateurEntity)
          - SQL table alias mapping - dbutilisat0_
          - alias suffix - 0_
          - suffixed key columns - {id_utils1_5_0_}
          - JOIN (JoinDefinedByMetadata(compteUtilisateurByFkCompteUtilisateurId)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=fr.ocr.prj06.stubs.dbCompteUtilisateurEntity)
                - SQL table alias mapping - dbcompteut1_
                - alias suffix - 1_
                - suffixed key columns - {id_compt1_0_1_}
 : Logger=org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter
456. 06/08 - 17:58:05.882 [main] DEBUG org.hibernate.loader.entity.plan.EntityLoader - Static select for entity fr.ocr.prj06.stubs.dbUtilisateurEntity [READ]: select dbutilisat0_.id_utilsateur as id_utils1_5_0_, dbutilisat0_.fk_compte_utilisateur_id as fk_compt4_5_0_, dbutilisat0_.email as email2_5_0_, dbutilisat0_.nom as nom3_5_0_, dbcompteut1_.id_compte as id_compt1_0_1_, dbcompteut1_.droits as droits2_0_1_, dbcompteut1_.login as login3_0_1_, dbcompteut1_.mdp as mdp4_0_1_ from utilisateur dbutilisat0_ inner join compte_utilisateur dbcompteut1_ on dbutilisat0_.fk_compte_utilisateur_id=dbcompteut1_.id_compte where dbutilisat0_.id_utilsateur=? : Logger=org.hibernate.loader.entity.plan.EntityLoader
457. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.loader.Loader - Static select for action ACTION_MERGE on entity fr.ocr.prj06.stubs.dbUtilisateurEntity: select dbutilisat0_.id_utilsateur as id_utils1_5_0_, dbutilisat0_.fk_compte_utilisateur_id as fk_compt4_5_0_, dbutilisat0_.email as email2_5_0_, dbutilisat0_.nom as nom3_5_0_ from utilisateur dbutilisat0_ where dbutilisat0_.id_utilsateur=? : Logger=org.hibernate.loader.Loader
458. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.loader.Loader - Static select for action ACTION_REFRESH on entity fr.ocr.prj06.stubs.dbUtilisateurEntity: select dbutilisat0_.id_utilsateur as id_utils1_5_0_, dbutilisat0_.fk_compte_utilisateur_id as fk_compt4_5_0_, dbutilisat0_.email as email2_5_0_, dbutilisat0_.nom as nom3_5_0_ from utilisateur dbutilisat0_ where dbutilisat0_.id_utilsateur=? : Logger=org.hibernate.loader.Loader
459. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister - Static SQL for entity: fr.ocr.prj06.stubs.dbVoieEntity : Logger=org.hibernate.persister.entity.AbstractEntityPersister
460. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Version select: select idvoie from voie where idvoie =? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
461. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Snapshot select: select dbvoieenti_.idvoie, dbvoieenti_.nom as nom2_6_, dbvoieenti_.secteur_idsecteur as secteur_3_6_ from voie dbvoieenti_ where dbvoieenti_.idvoie=? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
462. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Insert 0: insert into voie (nom, secteur_idsecteur, idvoie) values (?, ?, ?) : Logger=org.hibernate.persister.entity.AbstractEntityPersister
463. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Update 0: update voie set nom=?, secteur_idsecteur=? where idvoie=? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
464. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Delete 0: delete from voie where idvoie=? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
465. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@75fdbd71] : Logger=org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl
466. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : nom : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
467. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : secteurBySecteurIdsecteur : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
468. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@697f4085] : Logger=org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl
469. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : secteurBySecteurIdsecteur.nom : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
470. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan... : Logger=org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy
471. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0> : Logger=org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor
472. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(entity=fr.ocr.prj06.stubs.dbVoieEntity)
    - Returns
       - EntityReturnImpl(entity=fr.ocr.prj06.stubs.dbVoieEntity, querySpaceUid=<gen:0>, path=fr.ocr.prj06.stubs.dbVoieEntity)
          - EntityAttributeFetchImpl(entity=fr.ocr.prj06.stubs.dbSecteurEntity, querySpaceUid=<gen:1>, path=fr.ocr.prj06.stubs.dbVoieEntity.secteurBySecteurIdsecteur)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=fr.ocr.prj06.stubs.dbVoieEntity)
          - SQL table alias mapping - dbvoieenti0_
          - alias suffix - 0_
          - suffixed key columns - {idvoie1_6_0_}
          - JOIN (JoinDefinedByMetadata(secteurBySecteurIdsecteur)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=fr.ocr.prj06.stubs.dbSecteurEntity)
                - SQL table alias mapping - dbsecteure1_
                - alias suffix - 1_
                - suffixed key columns - {idsecteu1_2_1_}
 : Logger=org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter
473. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.loader.entity.plan.EntityLoader - Static select for entity fr.ocr.prj06.stubs.dbVoieEntity [NONE]: select dbvoieenti0_.idvoie as idvoie1_6_0_, dbvoieenti0_.nom as nom2_6_0_, dbvoieenti0_.secteur_idsecteur as secteur_3_6_0_, dbsecteure1_.idsecteur as idsecteu1_2_1_, dbsecteure1_.nom as nom2_2_1_ from voie dbvoieenti0_ inner join secteur dbsecteure1_ on dbvoieenti0_.secteur_idsecteur=dbsecteure1_.idsecteur where dbvoieenti0_.idvoie=? : Logger=org.hibernate.loader.entity.plan.EntityLoader
474. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@55aabc72] : Logger=org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl
475. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : nom : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
476. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : secteurBySecteurIdsecteur : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
477. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@44986fae] : Logger=org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl
478. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker - Visiting attribute path : secteurBySecteurIdsecteur.nom : Logger=org.hibernate.persister.walking.spi.MetamodelGraphWalker
479. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan... : Logger=org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy
480. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0> : Logger=org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor
481. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter - LoadPlan(entity=fr.ocr.prj06.stubs.dbVoieEntity)
    - Returns
       - EntityReturnImpl(entity=fr.ocr.prj06.stubs.dbVoieEntity, querySpaceUid=<gen:0>, path=fr.ocr.prj06.stubs.dbVoieEntity)
          - EntityAttributeFetchImpl(entity=fr.ocr.prj06.stubs.dbSecteurEntity, querySpaceUid=<gen:1>, path=fr.ocr.prj06.stubs.dbVoieEntity.secteurBySecteurIdsecteur)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=fr.ocr.prj06.stubs.dbVoieEntity)
          - SQL table alias mapping - dbvoieenti0_
          - alias suffix - 0_
          - suffixed key columns - {idvoie1_6_0_}
          - JOIN (JoinDefinedByMetadata(secteurBySecteurIdsecteur)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=fr.ocr.prj06.stubs.dbSecteurEntity)
                - SQL table alias mapping - dbsecteure1_
                - alias suffix - 1_
                - suffixed key columns - {idsecteu1_2_1_}
 : Logger=org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter
482. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.loader.entity.plan.EntityLoader - Static select for entity fr.ocr.prj06.stubs.dbVoieEntity [READ]: select dbvoieenti0_.idvoie as idvoie1_6_0_, dbvoieenti0_.nom as nom2_6_0_, dbvoieenti0_.secteur_idsecteur as secteur_3_6_0_, dbsecteure1_.idsecteur as idsecteu1_2_1_, dbsecteure1_.nom as nom2_2_1_ from voie dbvoieenti0_ inner join secteur dbsecteure1_ on dbvoieenti0_.secteur_idsecteur=dbsecteure1_.idsecteur where dbvoieenti0_.idvoie=? : Logger=org.hibernate.loader.entity.plan.EntityLoader
483. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.loader.Loader - Static select for action ACTION_MERGE on entity fr.ocr.prj06.stubs.dbVoieEntity: select dbvoieenti0_.idvoie as idvoie1_6_0_, dbvoieenti0_.nom as nom2_6_0_, dbvoieenti0_.secteur_idsecteur as secteur_3_6_0_ from voie dbvoieenti0_ where dbvoieenti0_.idvoie=? : Logger=org.hibernate.loader.Loader
484. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.loader.Loader - Static select for action ACTION_REFRESH on entity fr.ocr.prj06.stubs.dbVoieEntity: select dbvoieenti0_.idvoie as idvoie1_6_0_, dbvoieenti0_.nom as nom2_6_0_, dbvoieenti0_.secteur_idsecteur as secteur_3_6_0_ from voie dbvoieenti0_ where dbvoieenti0_.idvoie=? : Logger=org.hibernate.loader.Loader
485. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister - Static SQL for entity: fr.ocr.prj06.stubs.dbLongueurEntity : Logger=org.hibernate.persister.entity.AbstractEntityPersister
486. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Version select: select idlongueur from longueur where idlongueur =? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
487. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Snapshot select: select dblongueur_.idlongueur, dblongueur_.cotation as cotation2_1_, dblongueur_.nom as nom3_1_, dblongueur_.nombre_de_spits as nombre_d4_1_ from longueur dblongueur_ where dblongueur_.idlongueur=? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
488. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Insert 0: insert into longueur (cotation, nom, nombre_de_spits, idlongueur) values (?, ?, ?, ?) : Logger=org.hibernate.persister.entity.AbstractEntityPersister
489. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Update 0: update longueur set cotation=?, nom=?, nombre_de_spits=? where idlongueur=? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
490. 06/08 - 17:58:05.898 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister -  Delete 0: delete from longueur where idlongueur=? : Logger=org.hibernate.persister.entity.AbstractEntityPersister
